reactome:Pathway2275 reactome:BiochemicalReaction12383 {1: 'bp3:pathwayComponent'}
reactome:Pathway2275 reactome:BiochemicalReaction12384 {1: 'bp3:pathwayComponent'}
reactome:Pathway2275 reactome:Pathway2277 {1: 'bp3:pathwayComponent'}
reactome:Pathway2275 reactome:BiochemicalReaction12385 {1: 'bp3:pathwayComponent'}
reactome:Pathway2275 reactome:Pathway2276 {1: 'bp3:pathwayComponent'}
reactome:Pathway2275 reactome:BiochemicalReaction12381 {1: 'bp3:pathwayComponent'}
reactome:Pathway2275 reactome:BiochemicalReaction12386 {1: 'bp3:pathwayComponent'}
reactome:Pathway2275 reactome:Pathway2280 {1: 'bp3:pathwayComponent'}
reactome:Pathway2275 reactome:BiochemicalReaction12382 {1: 'bp3:pathwayComponent'}
reactome:Pathway2275 reactome:BiochemicalReaction12387 {1: 'bp3:pathwayComponent'}
reactome:Pathway2275 reactome:Pathway2279 {1: 'bp3:pathwayComponent'}
reactome:Pathway2275 reactome:Pathway2278 {1: 'bp3:pathwayComponent'}
reactome:Pathway2275 reactome:PathwayStep14660 {1: 'bp3:pathwayOrder'}
reactome:Pathway2275 reactome:PathwayStep14651 {1: 'bp3:pathwayOrder'}
reactome:Pathway2275 reactome:PathwayStep14664 {1: 'bp3:pathwayOrder'}
reactome:Pathway2275 reactome:PathwayStep14655 {1: 'bp3:pathwayOrder'}
reactome:Pathway2275 reactome:PathwayStep14652 {1: 'bp3:pathwayOrder'}
reactome:Pathway2275 reactome:PathwayStep14704 {1: 'bp3:pathwayOrder'}
reactome:Pathway2275 reactome:PathwayStep14653 {1: 'bp3:pathwayOrder'}
reactome:Pathway2275 reactome:PathwayStep14656 {1: 'bp3:pathwayOrder'}
reactome:Pathway2275 reactome:PathwayStep14650 {1: 'bp3:pathwayOrder'}
reactome:Pathway2275 reactome:PathwayStep14669 {1: 'bp3:pathwayOrder'}
reactome:Pathway2275 reactome:PathwayStep14681 {1: 'bp3:pathwayOrder'}
reactome:Pathway2275 reactome:PathwayStep14654 {1: 'bp3:pathwayOrder'}
reactome:BiochemicalReaction12383 FAM83B, (FAM83A, FAM83D) bind EGFR {1: 'bp3:displayName'}
reactome:BiochemicalReaction12384 EGFR binds EGF ligand {1: 'bp3:displayName'}
reactome:Pathway2277 GRB2 events in EGFR signaling {1: 'bp3:displayName'}
reactome:Pathway2277 reactome:BiochemicalReaction12392 {1: 'bp3:pathwayComponent'}
reactome:Pathway2277 reactome:BiochemicalReaction12393 {1: 'bp3:pathwayComponent'}
reactome:Pathway2277 reactome:BiochemicalReaction12391 {1: 'bp3:pathwayComponent'}
reactome:Pathway2277 reactome:PathwayStep14662 {1: 'bp3:pathwayOrder'}
reactome:Pathway2277 reactome:PathwayStep14661 {1: 'bp3:pathwayOrder'}
reactome:Pathway2277 reactome:PathwayStep14663 {1: 'bp3:pathwayOrder'}
reactome:BiochemicalReaction12385 EGFR dimerization {1: 'bp3:displayName'}
reactome:Pathway2276 EGFR interacts with phospholipase C-gamma {1: 'bp3:displayName'}
reactome:Pathway2276 reactome:BiochemicalReaction12388 {1: 'bp3:pathwayComponent'}
reactome:Pathway2276 reactome:BiochemicalReaction12389 {1: 'bp3:pathwayComponent'}
reactome:Pathway2276 reactome:BiochemicalReaction12390 {1: 'bp3:pathwayComponent'}
reactome:Pathway2276 reactome:PathwayStep14658 {1: 'bp3:pathwayOrder'}
reactome:Pathway2276 reactome:PathwayStep14659 {1: 'bp3:pathwayOrder'}
reactome:Pathway2276 reactome:PathwayStep14657 {1: 'bp3:pathwayOrder'}
reactome:BiochemicalReaction12381 Pro-EGF is cleaved to form mature EGF {1: 'bp3:displayName'}
reactome:BiochemicalReaction12386 EGFR autophosphorylation {1: 'bp3:displayName'}
reactome:Pathway2280 EGFR downregulation {1: 'bp3:displayName'}
reactome:Pathway2280 reactome:BiochemicalReaction12428 {1: 'bp3:pathwayComponent'}
reactome:Pathway2280 reactome:BiochemicalReaction12425 {1: 'bp3:pathwayComponent'}
reactome:Pathway2280 reactome:BiochemicalReaction12409 {1: 'bp3:pathwayComponent'}
reactome:Pathway2280 reactome:BiochemicalReaction12412 {1: 'bp3:pathwayComponent'}
reactome:Pathway2280 reactome:BiochemicalReaction12416 {1: 'bp3:pathwayComponent'}
reactome:Pathway2280 reactome:BiochemicalReaction12424 {1: 'bp3:pathwayComponent'}
reactome:Pathway2280 reactome:BiochemicalReaction12418 {1: 'bp3:pathwayComponent'}
reactome:Pathway2280 reactome:BiochemicalReaction12423 {1: 'bp3:pathwayComponent'}
reactome:Pathway2280 reactome:BiochemicalReaction12421 {1: 'bp3:pathwayComponent'}
reactome:Pathway2280 reactome:BiochemicalReaction12415 {1: 'bp3:pathwayComponent'}
reactome:Pathway2280 reactome:BiochemicalReaction12422 {1: 'bp3:pathwayComponent'}
reactome:Pathway2280 reactome:BiochemicalReaction12430 {1: 'bp3:pathwayComponent'}
reactome:Pathway2280 reactome:BiochemicalReaction12420 {1: 'bp3:pathwayComponent'}
reactome:Pathway2280 reactome:BiochemicalReaction12417 {1: 'bp3:pathwayComponent'}
reactome:Pathway2280 reactome:BiochemicalReaction12427 {1: 'bp3:pathwayComponent'}
reactome:Pathway2280 reactome:BiochemicalReaction12414 {1: 'bp3:pathwayComponent'}
reactome:Pathway2280 reactome:BiochemicalReaction12426 {1: 'bp3:pathwayComponent'}
reactome:Pathway2280 reactome:BiochemicalReaction12410 {1: 'bp3:pathwayComponent'}
reactome:Pathway2280 reactome:BiochemicalReaction12413 {1: 'bp3:pathwayComponent'}
reactome:Pathway2280 reactome:BiochemicalReaction12429 {1: 'bp3:pathwayComponent'}
reactome:Pathway2280 reactome:BiochemicalReaction12419 {1: 'bp3:pathwayComponent'}
reactome:Pathway2280 reactome:BiochemicalReaction12411 {1: 'bp3:pathwayComponent'}
reactome:Pathway2280 reactome:PathwayStep14696 {1: 'bp3:pathwayOrder'}
reactome:Pathway2280 reactome:PathwayStep14686 {1: 'bp3:pathwayOrder'}
reactome:Pathway2280 reactome:PathwayStep14683 {1: 'bp3:pathwayOrder'}
reactome:Pathway2280 reactome:PathwayStep14702 {1: 'bp3:pathwayOrder'}
reactome:Pathway2280 reactome:PathwayStep14682 {1: 'bp3:pathwayOrder'}
reactome:Pathway2280 reactome:PathwayStep14684 {1: 'bp3:pathwayOrder'}
reactome:Pathway2280 reactome:PathwayStep14692 {1: 'bp3:pathwayOrder'}
reactome:Pathway2280 reactome:PathwayStep14693 {1: 'bp3:pathwayOrder'}
reactome:Pathway2280 reactome:PathwayStep14689 {1: 'bp3:pathwayOrder'}
reactome:Pathway2280 reactome:PathwayStep14698 {1: 'bp3:pathwayOrder'}
reactome:Pathway2280 reactome:PathwayStep14703 {1: 'bp3:pathwayOrder'}
reactome:Pathway2280 reactome:PathwayStep14697 {1: 'bp3:pathwayOrder'}
reactome:Pathway2280 reactome:PathwayStep14685 {1: 'bp3:pathwayOrder'}
reactome:Pathway2280 reactome:PathwayStep14694 {1: 'bp3:pathwayOrder'}
reactome:Pathway2280 reactome:PathwayStep14699 {1: 'bp3:pathwayOrder'}
reactome:Pathway2280 reactome:PathwayStep14691 {1: 'bp3:pathwayOrder'}
reactome:Pathway2280 reactome:PathwayStep14701 {1: 'bp3:pathwayOrder'}
reactome:Pathway2280 reactome:PathwayStep14688 {1: 'bp3:pathwayOrder'}
reactome:Pathway2280 reactome:PathwayStep14695 {1: 'bp3:pathwayOrder'}
reactome:Pathway2280 reactome:PathwayStep14690 {1: 'bp3:pathwayOrder'}
reactome:Pathway2280 reactome:PathwayStep14687 {1: 'bp3:pathwayOrder'}
reactome:Pathway2280 reactome:PathwayStep14700 {1: 'bp3:pathwayOrder'}
reactome:BiochemicalReaction12382 AAMP binds EGFR {1: 'bp3:displayName'}
reactome:BiochemicalReaction12387 Phosphorylation of EGFR by SRC kinase {1: 'bp3:displayName'}
reactome:Pathway2279 GAB1 signalosome {1: 'bp3:displayName'}
reactome:Pathway2279 reactome:BiochemicalReaction12399 {1: 'bp3:pathwayComponent'}
reactome:Pathway2279 reactome:BiochemicalReaction12407 {1: 'bp3:pathwayComponent'}
reactome:Pathway2279 reactome:BiochemicalReaction12403 {1: 'bp3:pathwayComponent'}
reactome:Pathway2279 reactome:BiochemicalReaction12398 {1: 'bp3:pathwayComponent'}
reactome:Pathway2279 reactome:BiochemicalReaction12408 {1: 'bp3:pathwayComponent'}
reactome:Pathway2279 reactome:BiochemicalReaction12402 {1: 'bp3:pathwayComponent'}
reactome:Pathway2279 reactome:BiochemicalReaction12406 {1: 'bp3:pathwayComponent'}
reactome:Pathway2279 reactome:BiochemicalReaction12401 {1: 'bp3:pathwayComponent'}
