reactome:Pathway2275,bp3:pathwayComponent,reactome:BiochemicalReaction12383
reactome:Pathway2275,bp3:pathwayComponent,reactome:BiochemicalReaction12384
reactome:Pathway2275,bp3:pathwayComponent,reactome:Pathway2277
reactome:Pathway2275,bp3:pathwayComponent,reactome:BiochemicalReaction12385
reactome:Pathway2275,bp3:pathwayComponent,reactome:Pathway2276
reactome:Pathway2275,bp3:pathwayComponent,reactome:BiochemicalReaction12381
reactome:Pathway2275,bp3:pathwayComponent,reactome:BiochemicalReaction12386
reactome:Pathway2275,bp3:pathwayComponent,reactome:Pathway2280
reactome:Pathway2275,bp3:pathwayComponent,reactome:BiochemicalReaction12382
reactome:Pathway2275,bp3:pathwayComponent,reactome:BiochemicalReaction12387
reactome:Pathway2275,bp3:pathwayComponent,reactome:Pathway2279
reactome:Pathway2275,bp3:pathwayComponent,reactome:Pathway2278
reactome:Pathway2275,bp3:pathwayOrder,reactome:PathwayStep14660
reactome:Pathway2275,bp3:pathwayOrder,reactome:PathwayStep14651
reactome:Pathway2275,bp3:pathwayOrder,reactome:PathwayStep14664
reactome:Pathway2275,bp3:pathwayOrder,reactome:PathwayStep14655
reactome:Pathway2275,bp3:pathwayOrder,reactome:PathwayStep14652
reactome:Pathway2275,bp3:pathwayOrder,reactome:PathwayStep14704
reactome:Pathway2275,bp3:pathwayOrder,reactome:PathwayStep14653
reactome:Pathway2275,bp3:pathwayOrder,reactome:PathwayStep14656
reactome:Pathway2275,bp3:pathwayOrder,reactome:PathwayStep14650
reactome:Pathway2275,bp3:pathwayOrder,reactome:PathwayStep14669
reactome:Pathway2275,bp3:pathwayOrder,reactome:PathwayStep14681
reactome:Pathway2275,bp3:pathwayOrder,reactome:PathwayStep14654
reactome:BiochemicalReaction12383,bp3:displayName,"FAM83B; (FAM83A; FAM83D) bind EGFR"
reactome:BiochemicalReaction12384,bp3:displayName,"EGFR binds EGF ligand"
reactome:Pathway2277,bp3:displayName,"GRB2 events in EGFR signaling"
reactome:Pathway2277,bp3:pathwayComponent,reactome:BiochemicalReaction12392
reactome:Pathway2277,bp3:pathwayComponent,reactome:BiochemicalReaction12393
reactome:Pathway2277,bp3:pathwayComponent,reactome:BiochemicalReaction12391
reactome:Pathway2277,bp3:pathwayOrder,reactome:PathwayStep14662
reactome:Pathway2277,bp3:pathwayOrder,reactome:PathwayStep14661
reactome:Pathway2277,bp3:pathwayOrder,reactome:PathwayStep14663
reactome:BiochemicalReaction12385,bp3:displayName "EGFR dimerization"
reactome:Pathway2276,bp3:displayName,"EGFR interacts with phospholipase C-gamma"
reactome:Pathway2276,bp3:pathwayComponent,reactome:BiochemicalReaction12388
reactome:Pathway2276,bp3:pathwayComponent,reactome:BiochemicalReaction12389
reactome:Pathway2276,bp3:pathwayComponent,reactome:BiochemicalReaction12390
reactome:Pathway2276,bp3:pathwayOrder,reactome:PathwayStep14658
reactome:Pathway2276,bp3:pathwayOrder,reactome:PathwayStep14659
reactome:Pathway2276,bp3:pathwayOrder,reactome:PathwayStep14657
reactome:BiochemicalReaction12381,bp3:displayName "Pro-EGF is cleaved to form mature EGF"
reactome:BiochemicalReaction12386,bp3:displayName "EGFR autophosphorylation"
reactome:Pathway2280,bp3:displayName,"EGFR downregulation"
reactome:Pathway2280,bp3:pathwayComponent,reactome:BiochemicalReaction12428
reactome:Pathway2280,bp3:pathwayComponent,reactome:BiochemicalReaction12425
reactome:Pathway2280,bp3:pathwayComponent,reactome:BiochemicalReaction12409
reactome:Pathway2280,bp3:pathwayComponent,reactome:BiochemicalReaction12412
reactome:Pathway2280,bp3:pathwayComponent,reactome:BiochemicalReaction12416
reactome:Pathway2280,bp3:pathwayComponent,reactome:BiochemicalReaction12424
reactome:Pathway2280,bp3:pathwayComponent,reactome:BiochemicalReaction12418
reactome:Pathway2280,bp3:pathwayComponent,reactome:BiochemicalReaction12423
reactome:Pathway2280,bp3:pathwayComponent,reactome:BiochemicalReaction12421
reactome:Pathway2280,bp3:pathwayComponent,reactome:BiochemicalReaction12415
reactome:Pathway2280,bp3:pathwayComponent,reactome:BiochemicalReaction12422
reactome:Pathway2280,bp3:pathwayComponent,reactome:BiochemicalReaction12430
reactome:Pathway2280,bp3:pathwayComponent,reactome:BiochemicalReaction12420
